user_id,app_name,category,screen_time_min,launches,interactions,is_productive
1029,Google Docs,Productivity,43.31,2.0,2.0,True
1089,WhatsApp,Social,55.42,2.0,8.0,False
1035,Google Docs,Productivity,50.81,3.0,5.0,True
1080,Snapchat,Social,108.19,1.0,1.0,False
1040,Google Maps,Utilities,68.88,0.0,5.0,False
1067,Slack,Productivity,4.8,2.0,10.0,True
1052,Evernote,Productivity,5.36,3.0,4.0,True
1081,Instagram,Social,28.95,1.0,4.0,False
1044,Evernote,Productivity,3.49,1.0,6.0,True
1081,Netflix,Entertainment,2.01,0.0,7.0,False
1073,Facebook,Social,6.44,4.0,4.0,False
1032,Spotify,Entertainment,87.66,0.0,2.0,False
1077,Twitter,Social,74.06,1.0,3.0,False
1017,YouTube,Entertainment,34.6,0.0,6.0,False
1051,Slack,Productivity,7.05,1.0,10.0,True
1089,Weather,Utilities,31.88,2.0,5.0,False
1024,Google Docs,Productivity,22.54,1.0,4.0,True
1021,Microsoft Teams,Productivity,6.53,1.0,3.0,True
1008,WhatsApp,Social,30.56,0.0,1.0,False
1028,Gmail,Utilities,7.03,2.0,8.0,False
1035,Snapchat,Social,47.62,0.0,5.0,False
1029,WhatsApp,Social,28.67,4.0,5.0,False
1076,Twitch,Entertainment,22.65,2.0,5.0,False
1056,Twitter,Social,139.43,2.0,5.0,False
1010,WhatsApp,Social,5.56,2.0,5.0,False
1049,Instagram,Social,22.09,3.0,2.0,False
1039,Snapchat,Social,10.43,4.0,4.0,False
1058,Notion,Productivity,11.75,2.0,3.0,True
1054,Facebook,Social,15.69,3.0,5.0,False
1089,Weather,Utilities,20.2,2.0,6.0,False
1010,Snapchat,Social,81.9,2.0,7.0,False
1000,Facebook,Social,10.54,3.0,5.0,False
1018,Weather,Utilities,61.15,1.0,4.0,False
1047,Microsoft Teams,Productivity,43.05,2.0,5.0,True
1086,Instagram,Social,14.63,2.0,4.0,False
1077,Slack,Productivity,23.58,2.0,4.0,True
1083,Chrome,Utilities,15.79,1.0,7.0,False
1064,Twitch,Entertainment,58.1,1.0,6.0,False
1050,Notion,Productivity,52.81,3.0,5.0,True
1084,Google Docs,Productivity,10.14,4.0,9.0,True
1001,Google Maps,Utilities,73.82,4.0,2.0,False
1064,Google Maps,Utilities,22.92,1.0,5.0,False
1058,Instagram,Social,23.97,3.0,5.0,False
1089,Netflix,Entertainment,18.1,1.0,3.0,False
1017,Evernote,Productivity,9.33,2.0,8.0,True
1070,Gmail,Utilities,3.48,5.0,7.0,False
1063,TikTok,Entertainment,16.52,2.0,3.0,False
1083,Netflix,Entertainment,3.39,2.0,4.0,False
1064,Slack,Productivity,17.94,1.0,3.0,True
1094,TikTok,Entertainment,3.19,0.0,8.0,False
1080,Facebook,Social,3.55,2.0,5.0,False
1047,Camera,Utilities,39.9,1.0,3.0,False
1015,Spotify,Entertainment,45.73,4.0,4.0,False
1099,Notion,Productivity,40.95,1.0,9.0,True
1082,Notion,Productivity,0.32,2.0,8.0,True
1003,Google Maps,Utilities,5.66,0.0,8.0,False
1047,Gmail,Utilities,25.37,3.0,2.0,False
1096,Snapchat,Social,31.12,1.0,6.0,False
1026,Google Docs,Productivity,15.62,1.0,8.0,True
1062,Google Docs,Productivity,45.15,3.0,7.0,True
1034,YouTube,Entertainment,20.4,6.0,2.0,False
1039,Notion,Productivity,2.18,3.0,7.0,True
1097,Twitch,Entertainment,54.98,2.0,3.0,False
1052,Gmail,Utilities,21.77,1.0,6.0,False
1055,Snapchat,Social,97.22,2.0,6.0,False
1088,Google Maps,Utilities,1.85,3.0,8.0,False
1047,Camera,Utilities,10.72,3.0,7.0,False
1047,Spotify,Entertainment,1.0,2.0,1.0,False
1056,Chrome,Utilities,0.03,0.0,5.0,False
1005,Twitch,Entertainment,13.65,2.0,1.0,False
1055,Snapchat,Social,1.34,0.0,6.0,False
1007,Evernote,Productivity,38.6,3.0,8.0,True
1002,Spotify,Entertainment,14.9,1.0,3.0,False
1054,Facebook,Social,4.43,0.0,7.0,False
1066,WhatsApp,Social,25.0,2.0,3.0,False
1012,Snapchat,Social,17.69,2.0,4.0,False
1043,Netflix,Entertainment,16.5,2.0,6.0,False
1049,Twitter,Social,4.76,2.0,4.0,False
1095,Google Docs,Productivity,45.46,1.0,2.0,True
1047,Netflix,Entertainment,29.99,2.0,4.0,False
1004,Microsoft Teams,Productivity,175.2,2.0,4.0,True
1018,TikTok,Entertainment,28.6,3.0,3.0,False
1045,Instagram,Social,36.26,4.0,2.0,False
1089,WhatsApp,Social,32.7,0.0,1.0,False
1070,YouTube,Entertainment,13.39,3.0,2.0,False
1055,WhatsApp,Social,44.88,2.0,9.0,False
1070,Spotify,Entertainment,27.5,3.0,7.0,False
1090,Twitch,Entertainment,45.4,2.0,5.0,False
1049,Spotify,Entertainment,4.41,2.0,3.0,False
1040,WhatsApp,Social,0.16,1.0,7.0,False
1079,Microsoft Teams,Productivity,22.32,1.0,6.0,True
1012,Instagram,Social,2.56,4.0,6.0,False
1014,Slack,Productivity,8.33,3.0,3.0,True
1064,Notion,Productivity,2.82,3.0,2.0,True
1012,Google Maps,Utilities,15.98,1.0,3.0,False
1041,WhatsApp,Social,25.26,2.0,4.0,False
1029,Twitter,Social,16.28,1.0,5.0,False
1083,TikTok,Entertainment,119.78,3.0,3.0,False
1086,Facebook,Social,13.53,3.0,4.0,False
1081,Chrome,Utilities,166.24,2.0,6.0,False
1028,Twitch,Entertainment,3.81,5.0,6.0,False
1055,Microsoft Teams,Productivity,27.0,0.0,6.0,True
1094,Camera,Utilities,16.34,3.0,4.0,False
1022,TikTok,Entertainment,33.41,3.0,4.0,False
1042,Google Docs,Productivity,154.46,5.0,2.0,True
1005,Gmail,Utilities,16.33,2.0,6.0,False
1038,Instagram,Social,119.85,0.0,3.0,False
1050,Snapchat,Social,0.06,2.0,3.0,False
1040,Slack,Productivity,19.91,2.0,6.0,True
1063,YouTube,Entertainment,67.04,1.0,5.0,False
1020,Snapchat,Social,7.86,4.0,3.0,False
1082,YouTube,Entertainment,39.32,1.0,3.0,False
1099,Snapchat,Social,37.37,5.0,3.0,False
1034,Twitter,Social,39.31,4.0,7.0,False
1090,Instagram,Social,3.7,4.0,12.0,False
1045,Google Docs,Productivity,87.52,0.0,4.0,True
1007,Google Docs,Productivity,52.09,3.0,5.0,True
1075,TikTok,Entertainment,10.61,2.0,7.0,False
1018,WhatsApp,Social,0.36,4.0,1.0,False
1082,WhatsApp,Social,2.97,1.0,8.0,False
1075,Facebook,Social,37.17,0.0,6.0,False
1079,Microsoft Teams,Productivity,1.73,5.0,8.0,True
1100,Google Docs,Productivity,24.43,0.0,5.0,True
1039,WhatsApp,Social,95.78,2.0,4.0,False
1024,Slack,Productivity,14.13,3.0,2.0,True
1010,Netflix,Entertainment,4.7,2.0,2.0,False
1027,Slack,Productivity,27.58,1.0,3.0,True
1029,Evernote,Productivity,1.13,2.0,7.0,True
1045,Spotify,Entertainment,4.25,1.0,6.0,False
1024,TikTok,Entertainment,7.69,0.0,6.0,False
1083,Chrome,Utilities,1.33,3.0,6.0,False
1008,Facebook,Social,76.53,1.0,7.0,False
1035,Evernote,Productivity,51.82,4.0,13.0,True
1000,TikTok,Entertainment,48.43,2.0,2.0,False
1092,Weather,Utilities,18.09,2.0,6.0,False
1047,Instagram,Social,34.71,2.0,4.0,False
1048,Snapchat,Social,3.49,3.0,5.0,False
1098,Slack,Productivity,40.43,1.0,7.0,True
1094,Instagram,Social,4.89,1.0,5.0,False
1001,Slack,Productivity,1.3,0.0,6.0,True
1099,TikTok,Entertainment,0.01,2.0,3.0,False
1010,Microsoft Teams,Productivity,9.97,1.0,3.0,True
1078,TikTok,Entertainment,43.6,3.0,2.0,False
1097,Snapchat,Social,51.31,1.0,5.0,False
1064,WhatsApp,Social,0.45,1.0,6.0,False
1082,Twitter,Social,58.14,2.0,1.0,False
1039,Microsoft Teams,Productivity,2.32,0.0,4.0,True
1008,Gmail,Utilities,54.19,4.0,4.0,False
1009,WhatsApp,Social,8.68,2.0,6.0,False
1033,Instagram,Social,23.86,2.0,4.0,False
1028,Slack,Productivity,43.33,2.0,5.0,True
1070,WhatsApp,Social,7.38,2.0,3.0,False
1019,Twitter,Social,39.78,1.0,6.0,False
1099,Gmail,Utilities,60.27,2.0,7.0,False
1003,Slack,Productivity,0.89,2.0,8.0,True
1097,WhatsApp,Social,33.57,2.0,10.0,False
1013,Chrome,Utilities,57.06,1.0,5.0,False
1050,Facebook,Social,0.42,4.0,5.0,False
1032,Instagram,Social,18.74,0.0,2.0,False
1051,Google Maps,Utilities,0.87,4.0,8.0,False
1087,Notion,Productivity,30.51,4.0,7.0,True
1042,Spotify,Entertainment,0.07,1.0,5.0,False
1051,TikTok,Entertainment,17.51,1.0,6.0,False
1076,Weather,Utilities,2.44,2.0,3.0,False
1091,Slack,Productivity,2.0,3.0,8.0,True
1081,WhatsApp,Social,31.42,2.0,1.0,False
1060,Microsoft Teams,Productivity,0.29,3.0,6.0,True
1019,Netflix,Entertainment,39.09,1.0,3.0,False
1079,Notion,Productivity,11.86,4.0,3.0,True
1000,Netflix,Entertainment,10.06,2.0,7.0,False
1030,Chrome,Utilities,11.1,1.0,5.0,False
1092,Chrome,Utilities,11.52,2.0,3.0,False
1010,Chrome,Utilities,31.18,1.0,9.0,False
1029,Netflix,Entertainment,49.86,1.0,4.0,False
1049,WhatsApp,Social,25.6,3.0,6.0,False
1017,Weather,Utilities,33.15,3.0,4.0,False
1016,Snapchat,Social,3.55,1.0,6.0,False
1068,Microsoft Teams,Productivity,43.52,2.0,10.0,True
1082,Google Docs,Productivity,3.78,1.0,2.0,True
1007,Gmail,Utilities,7.91,0.0,0.0,False
1059,Microsoft Teams,Productivity,8.94,1.0,3.0,True
1031,Netflix,Entertainment,73.5,4.0,5.0,False
1023,WhatsApp,Social,22.29,2.0,7.0,False
1052,Evernote,Productivity,4.04,1.0,6.0,True
1012,Netflix,Entertainment,37.43,0.0,2.0,False
1079,Slack,Productivity,28.5,2.0,2.0,True
1090,Facebook,Social,12.85,2.0,9.0,False
1019,Weather,Utilities,11.73,0.0,4.0,False
1031,Twitter,Social,20.08,4.0,4.0,False
1019,YouTube,Entertainment,5.95,2.0,6.0,False
1035,Chrome,Utilities,18.66,4.0,7.0,False
1093,Camera,Utilities,23.15,1.0,6.0,False
1019,WhatsApp,Social,4.85,3.0,4.0,False
1099,Weather,Utilities,83.4,2.0,6.0,False
1084,WhatsApp,Social,3.47,4.0,4.0,False
1007,TikTok,Entertainment,15.28,3.0,3.0,False
1004,Spotify,Entertainment,23.52,1.0,4.0,False
1006,Notion,Productivity,12.94,1.0,4.0,True
1016,Microsoft Teams,Productivity,20.94,2.0,6.0,True
1060,Instagram,Social,25.6,3.0,4.0,False
1019,Weather,Utilities,14.88,6.0,7.0,False
1007,TikTok,Entertainment,1.75,4.0,2.0,False
1080,Google Maps,Utilities,40.02,1.0,5.0,False
1097,Spotify,Entertainment,97.21,2.0,7.0,False
1029,TikTok,Entertainment,119.72,4.0,7.0,False
1021,Chrome,Utilities,28.67,5.0,5.0,False
1095,Facebook,Social,11.83,4.0,3.0,False
1067,Netflix,Entertainment,2.54,0.0,5.0,False
1093,YouTube,Entertainment,35.9,2.0,2.0,False
1017,Google Docs,Productivity,17.11,1.0,7.0,True
1013,TikTok,Entertainment,22.29,6.0,6.0,False
1028,Slack,Productivity,3.36,3.0,9.0,True
1085,Twitch,Entertainment,71.17,2.0,10.0,False
1068,Snapchat,Social,37.99,2.0,2.0,False
1057,Google Maps,Utilities,11.06,2.0,3.0,False
1093,Spotify,Entertainment,46.97,1.0,3.0,False
1067,Chrome,Utilities,25.47,1.0,3.0,False
1071,Weather,Utilities,49.71,0.0,4.0,False
1014,Evernote,Productivity,8.41,1.0,3.0,True
1068,Notion,Productivity,51.3,1.0,4.0,True
1046,Spotify,Entertainment,13.34,2.0,6.0,False
1062,Instagram,Social,8.46,3.0,8.0,False
1077,Notion,Productivity,18.29,9.0,6.0,True
1005,Google Maps,Utilities,34.57,1.0,2.0,False
1034,Twitch,Entertainment,1.13,1.0,8.0,False
1084,Slack,Productivity,10.12,1.0,9.0,True
1045,Netflix,Entertainment,39.97,2.0,4.0,False
1055,Chrome,Utilities,13.38,0.0,2.0,False
1017,Instagram,Social,42.81,2.0,5.0,False
1084,Camera,Utilities,1.91,3.0,3.0,False
1046,Instagram,Social,2.01,3.0,7.0,False
1001,Twitter,Social,9.88,0.0,6.0,False
1086,Snapchat,Social,31.81,2.0,5.0,False
1065,Twitch,Entertainment,5.42,1.0,4.0,False
1091,YouTube,Entertainment,0.55,2.0,3.0,False
1031,YouTube,Entertainment,18.18,2.0,4.0,False
1069,YouTube,Entertainment,68.7,3.0,8.0,False
1025,Snapchat,Social,22.05,2.0,8.0,False
1069,Evernote,Productivity,81.96,0.0,6.0,True
1098,Evernote,Productivity,5.17,2.0,1.0,True
1076,WhatsApp,Social,1.61,3.0,1.0,False
1008,Gmail,Utilities,46.33,1.0,3.0,False
1016,Slack,Productivity,36.61,1.0,7.0,True
1024,Twitter,Social,12.56,2.0,5.0,False
1000,Gmail,Utilities,11.49,3.0,3.0,False
1067,Twitch,Entertainment,3.87,2.0,6.0,False
1029,Chrome,Utilities,21.07,1.0,5.0,False
1094,Notion,Productivity,63.42,2.0,3.0,True
1010,Google Maps,Utilities,36.96,2.0,6.0,False
1013,Instagram,Social,4.63,0.0,3.0,False
1064,Chrome,Utilities,26.44,1.0,7.0,False
1020,WhatsApp,Social,54.25,5.0,7.0,False
1073,Microsoft Teams,Productivity,2.78,2.0,2.0,True
1043,Twitch,Entertainment,5.51,0.0,4.0,False
1073,Google Docs,Productivity,2.53,0.0,6.0,True
1020,Gmail,Utilities,31.42,1.0,5.0,False
1100,Instagram,Social,21.85,1.0,6.0,False
1092,Snapchat,Social,17.25,0.0,8.0,False
1088,Chrome,Utilities,15.57,1.0,2.0,False
1035,Twitch,Entertainment,47.62,3.0,5.0,False
1078,Gmail,Utilities,24.87,2.0,4.0,False
1006,Camera,Utilities,48.03,1.0,5.0,False
1038,Gmail,Utilities,25.36,3.0,5.0,False
1086,Evernote,Productivity,14.13,1.0,7.0,True
1020,TikTok,Entertainment,8.18,2.0,8.0,False
1022,Camera,Utilities,26.61,0.0,9.0,False
1053,Netflix,Entertainment,95.47,2.0,7.0,False
1087,Slack,Productivity,2.7,3.0,7.0,True
1069,Netflix,Entertainment,0.18,1.0,5.0,False
1042,Evernote,Productivity,12.14,1.0,3.0,True
1018,Microsoft Teams,Productivity,88.12,4.0,5.0,True
1063,Chrome,Utilities,11.65,2.0,6.0,False
1080,Gmail,Utilities,37.18,1.0,3.0,False
1028,YouTube,Entertainment,6.88,3.0,5.0,False
1063,Spotify,Entertainment,40.4,2.0,6.0,False
1011,Twitch,Entertainment,17.45,2.0,2.0,False
1048,Evernote,Productivity,4.11,1.0,4.0,True
1029,Facebook,Social,5.85,5.0,2.0,False
1067,Facebook,Social,19.44,3.0,6.0,False
1070,Instagram,Social,19.92,2.0,4.0,False
1017,Google Docs,Productivity,37.88,4.0,8.0,True
1077,Snapchat,Social,8.72,0.0,6.0,False
1000,Evernote,Productivity,29.48,1.0,1.0,True
1019,Weather,Utilities,5.35,1.0,4.0,False
1020,TikTok,Entertainment,25.64,1.0,7.0,False
1074,Twitter,Social,28.69,1.0,4.0,False
1014,Facebook,Social,30.09,0.0,7.0,False
1088,Google Docs,Productivity,55.15,1.0,6.0,True
1013,Facebook,Social,74.63,2.0,4.0,False
1030,Snapchat,Social,47.79,3.0,5.0,False
1081,Twitter,Social,44.8,2.0,2.0,False
1098,YouTube,Entertainment,56.88,0.0,9.0,False
1075,Chrome,Utilities,38.24,1.0,5.0,False
1002,Facebook,Social,36.24,4.0,3.0,False
1081,Gmail,Utilities,10.26,5.0,7.0,False
1085,YouTube,Entertainment,58.6,1.0,3.0,False
1021,Snapchat,Social,36.95,3.0,4.0,False
1012,WhatsApp,Social,92.36,2.0,3.0,False
1090,Spotify,Entertainment,50.47,1.0,7.0,False
1065,Google Docs,Productivity,5.55,1.0,7.0,True
1095,Snapchat,Social,3.62,2.0,4.0,False
1075,Twitter,Social,70.29,4.0,4.0,False
1055,TikTok,Entertainment,0.93,3.0,4.0,False
1040,Spotify,Entertainment,67.17,4.0,10.0,False
1042,Notion,Productivity,0.91,2.0,5.0,True
1099,Google Docs,Productivity,24.7,0.0,5.0,True
1086,Snapchat,Social,15.61,1.0,2.0,False
1035,Notion,Productivity,95.97,2.0,8.0,True
1063,TikTok,Entertainment,14.61,4.0,1.0,False
1084,Twitter,Social,13.54,1.0,3.0,False
1041,YouTube,Entertainment,17.66,2.0,5.0,False
1086,Instagram,Social,4.9,1.0,3.0,False
1058,Google Maps,Utilities,40.75,2.0,8.0,False
1051,WhatsApp,Social,9.15,1.0,2.0,False
1039,YouTube,Entertainment,7.32,4.0,4.0,False
1009,Chrome,Utilities,23.28,2.0,1.0,False
1024,Facebook,Social,65.63,1.0,9.0,False
1037,Instagram,Social,2.8,2.0,10.0,False
1091,Netflix,Entertainment,22.1,2.0,4.0,False
1069,Chrome,Utilities,3.88,1.0,6.0,False
1043,TikTok,Entertainment,19.68,5.0,3.0,False
1025,Google Docs,Productivity,20.61,3.0,6.0,True
1072,Spotify,Entertainment,12.76,3.0,7.0,False
1091,Chrome,Utilities,2.43,1.0,9.0,False
1052,Evernote,Productivity,5.99,2.0,6.0,True
1063,Spotify,Entertainment,64.12,1.0,10.0,False
1000,Gmail,Utilities,3.24,4.0,6.0,False
1065,Weather,Utilities,40.25,1.0,6.0,False
1048,WhatsApp,Social,27.41,1.0,2.0,False
1009,Evernote,Productivity,4.57,1.0,5.0,True
1038,Slack,Productivity,18.7,6.0,4.0,True
1000,Notion,Productivity,12.78,2.0,2.0,True
1055,Notion,Productivity,67.95,4.0,6.0,True
1007,Camera,Utilities,18.87,3.0,4.0,False
1060,YouTube,Entertainment,0.48,0.0,4.0,False
1093,YouTube,Entertainment,11.71,3.0,4.0,False
1080,Camera,Utilities,31.64,2.0,4.0,False
1015,Spotify,Entertainment,29.17,4.0,3.0,False
1015,Weather,Utilities,3.96,0.0,6.0,False
1005,Evernote,Productivity,17.57,2.0,4.0,True
1003,Chrome,Utilities,185.65,1.0,4.0,False
1011,WhatsApp,Social,61.05,0.0,5.0,False
1086,Spotify,Entertainment,1.92,2.0,2.0,False
1003,Google Maps,Utilities,42.78,3.0,5.0,False
1081,Netflix,Entertainment,9.79,2.0,3.0,False
1082,TikTok,Entertainment,40.89,2.0,8.0,False
1040,Camera,Utilities,27.74,5.0,7.0,False
1069,Google Docs,Productivity,1.3,1.0,6.0,True
1090,Twitter,Social,45.45,3.0,5.0,False
1072,Twitch,Entertainment,29.61,4.0,6.0,False
1091,Google Docs,Productivity,12.21,5.0,7.0,True
1048,Slack,Productivity,8.46,1.0,4.0,True
1052,Snapchat,Social,19.3,1.0,6.0,False
1061,Spotify,Entertainment,87.22,2.0,2.0,False
1053,Chrome,Utilities,24.62,0.0,7.0,False
1037,Notion,Productivity,6.44,1.0,7.0,True
1029,YouTube,Entertainment,27.07,1.0,7.0,False
1079,Evernote,Productivity,69.26,1.0,8.0,True
1032,Notion,Productivity,1.95,1.0,1.0,True
1052,Instagram,Social,42.66,4.0,3.0,False
1044,Netflix,Entertainment,66.45,3.0,8.0,False
1049,Google Docs,Productivity,18.48,1.0,5.0,True
1056,Google Maps,Utilities,86.47,6.0,3.0,False
1026,WhatsApp,Social,60.1,0.0,4.0,False
1009,Snapchat,Social,68.26,3.0,10.0,False
1021,Notion,Productivity,2.33,4.0,8.0,True
1018,TikTok,Entertainment,18.75,0.0,9.0,False
1055,Notion,Productivity,10.51,1.0,4.0,True
1063,Gmail,Utilities,2.62,1.0,5.0,False
1023,Google Maps,Utilities,4.28,2.0,4.0,False
1089,Twitter,Social,22.19,1.0,4.0,False
1013,Facebook,Social,15.72,0.0,5.0,False
1016,Snapchat,Social,8.05,2.0,6.0,False
1053,Snapchat,Social,13.62,0.0,4.0,False
1007,Gmail,Utilities,28.47,2.0,5.0,False
1063,Weather,Utilities,30.81,0.0,1.0,False
1023,Slack,Productivity,21.94,3.0,3.0,True
1075,Netflix,Entertainment,0.1,1.0,6.0,False
1012,Notion,Productivity,45.4,5.0,4.0,True
1049,Weather,Utilities,35.7,3.0,7.0,False
1037,Weather,Utilities,4.74,2.0,5.0,False
1015,Camera,Utilities,61.63,4.0,6.0,False
1070,Weather,Utilities,20.93,3.0,6.0,False
1066,Twitter,Social,39.15,2.0,5.0,False
1069,Slack,Productivity,120.59,1.0,3.0,True
1088,Snapchat,Social,20.93,0.0,1.0,False
1093,Evernote,Productivity,4.11,0.0,4.0,True
1011,TikTok,Entertainment,6.82,1.0,3.0,False
1090,Slack,Productivity,16.55,2.0,5.0,True
1062,Instagram,Social,30.93,1.0,3.0,False
1072,Facebook,Social,6.97,2.0,3.0,False
1023,Netflix,Entertainment,24.07,0.0,7.0,False
1091,Twitter,Social,40.94,0.0,1.0,False
1091,Snapchat,Social,11.65,0.0,6.0,False
1019,Google Maps,Utilities,0.58,2.0,6.0,False
1041,Google Docs,Productivity,54.31,2.0,1.0,True
1028,Google Docs,Productivity,5.72,2.0,7.0,True
1014,YouTube,Entertainment,4.45,2.0,6.0,False
1069,Twitter,Social,48.37,0.0,2.0,False
1063,Snapchat,Social,13.52,3.0,4.0,False
1059,Microsoft Teams,Productivity,218.39,2.0,2.0,True
1094,Slack,Productivity,3.16,1.0,6.0,True
1036,WhatsApp,Social,53.38,1.0,3.0,False
1006,Google Docs,Productivity,9.58,2.0,5.0,True
1050,Snapchat,Social,25.21,5.0,6.0,False
1052,Twitter,Social,60.29,1.0,6.0,False
1063,Facebook,Social,4.91,1.0,5.0,False
1095,Netflix,Entertainment,10.27,1.0,2.0,False
1051,Weather,Utilities,0.42,2.0,7.0,False
1057,Spotify,Entertainment,5.3,2.0,4.0,False
1077,TikTok,Entertainment,49.04,4.0,3.0,False
1066,Facebook,Social,24.46,1.0,7.0,False
1052,Instagram,Social,104.59,6.0,6.0,False
1004,TikTok,Entertainment,47.3,2.0,10.0,False
1086,Twitch,Entertainment,13.27,1.0,7.0,False
1029,Evernote,Productivity,64.16,3.0,4.0,True
1009,Facebook,Social,6.59,2.0,8.0,False
1020,Slack,Productivity,13.1,1.0,4.0,True
1001,Google Maps,Utilities,38.63,1.0,4.0,False
1090,WhatsApp,Social,3.16,2.0,2.0,False
1064,YouTube,Entertainment,56.68,2.0,1.0,False
1039,Notion,Productivity,24.26,3.0,4.0,True
1076,Gmail,Utilities,42.18,0.0,11.0,False
1000,Netflix,Entertainment,15.46,0.0,3.0,False
1001,Twitter,Social,36.19,0.0,6.0,False
1033,Twitter,Social,3.24,3.0,5.0,False
1045,Slack,Productivity,54.4,3.0,12.0,True
1094,Slack,Productivity,16.45,3.0,4.0,True
1075,Evernote,Productivity,14.35,1.0,7.0,True
1046,Microsoft Teams,Productivity,16.48,2.0,9.0,True
1013,Twitch,Entertainment,10.21,1.0,6.0,False
1009,Netflix,Entertainment,18.51,4.0,5.0,False
1029,Weather,Utilities,78.02,1.0,5.0,False
1072,Twitch,Entertainment,12.13,0.0,6.0,False
1062,Camera,Utilities,6.42,3.0,10.0,False
1049,Twitter,Social,81.39,1.0,9.0,False
1005,Chrome,Utilities,27.86,3.0,8.0,False
1094,Twitch,Entertainment,71.49,2.0,6.0,False
1084,Spotify,Entertainment,7.87,2.0,2.0,False
1052,Microsoft Teams,Productivity,10.77,3.0,8.0,True
1083,Evernote,Productivity,31.16,0.0,5.0,True
1095,Chrome,Utilities,22.58,0.0,2.0,False
1065,Camera,Utilities,22.84,1.0,3.0,False
1062,Chrome,Utilities,1.01,1.0,3.0,False
1029,YouTube,Entertainment,59.4,2.0,5.0,False
1040,Evernote,Productivity,39.36,2.0,6.0,True
1087,Camera,Utilities,25.42,3.0,1.0,False
1014,Snapchat,Social,3.1,3.0,8.0,False
1034,Netflix,Entertainment,10.6,2.0,5.0,False
1048,Twitch,Entertainment,32.79,3.0,4.0,False
1067,YouTube,Entertainment,1.73,1.0,4.0,False
1028,Netflix,Entertainment,24.01,5.0,7.0,False
1013,YouTube,Entertainment,13.38,5.0,1.0,False
1098,Facebook,Social,43.79,1.0,7.0,False
1038,Instagram,Social,34.32,1.0,5.0,False
1082,Twitch,Entertainment,66.58,5.0,3.0,False
1092,Chrome,Utilities,21.08,2.0,10.0,False
1033,Google Docs,Productivity,28.96,2.0,6.0,True
1023,YouTube,Entertainment,30.32,0.0,8.0,False
1000,Facebook,Social,24.3,1.0,6.0,False
1002,YouTube,Entertainment,44.97,3.0,6.0,False
1049,Google Docs,Productivity,20.47,2.0,2.0,True
1049,Camera,Utilities,23.25,0.0,6.0,False
1098,Facebook,Social,2.16,1.0,4.0,False
1015,Spotify,Entertainment,12.12,0.0,6.0,False
1061,Facebook,Social,131.26,3.0,6.0,False
1010,Weather,Utilities,39.02,4.0,5.0,False
1036,Chrome,Utilities,19.33,2.0,6.0,False
1035,Instagram,Social,134.14,1.0,5.0,False
1018,Slack,Productivity,73.02,5.0,2.0,True
1007,Evernote,Productivity,19.18,1.0,8.0,True
1067,Camera,Utilities,0.92,2.0,5.0,False
1061,Netflix,Entertainment,9.78,1.0,2.0,False
1022,Instagram,Social,32.08,4.0,5.0,False
1010,Twitch,Entertainment,25.13,0.0,0.0,False
1055,Spotify,Entertainment,33.59,2.0,3.0,False
1053,Facebook,Social,25.27,3.0,4.0,False
1096,Netflix,Entertainment,16.09,0.0,7.0,False
1060,Evernote,Productivity,30.92,2.0,3.0,True
1015,Microsoft Teams,Productivity,21.84,4.0,5.0,True
1067,Chrome,Utilities,16.63,4.0,9.0,False
1048,Notion,Productivity,20.45,2.0,3.0,True
1014,Netflix,Entertainment,13.02,2.0,5.0,False
1033,YouTube,Entertainment,11.12,1.0,5.0,False
1025,Camera,Utilities,27.04,0.0,6.0,False
1029,Camera,Utilities,2.36,3.0,10.0,False
1062,Spotify,Entertainment,76.02,0.0,4.0,False
1078,Gmail,Utilities,8.21,3.0,2.0,False
1008,Spotify,Entertainment,16.06,4.0,5.0,False
1041,Evernote,Productivity,104.27,1.0,9.0,True
1100,YouTube,Entertainment,44.13,0.0,4.0,False
1068,Netflix,Entertainment,3.05,2.0,9.0,False
1087,Camera,Utilities,18.6,2.0,2.0,False
1063,Google Docs,Productivity,20.57,1.0,3.0,True
1088,Chrome,Utilities,18.18,4.0,5.0,False
1095,Google Maps,Utilities,11.27,0.0,3.0,False
1044,Gmail,Utilities,13.06,3.0,4.0,False
1020,Evernote,Productivity,55.15,3.0,0.0,True
1051,Weather,Utilities,44.72,5.0,4.0,False
1052,Google Docs,Productivity,9.38,0.0,8.0,True
1032,YouTube,Entertainment,48.27,2.0,9.0,False
1024,Evernote,Productivity,16.4,1.0,1.0,True
1089,Slack,Productivity,51.79,1.0,4.0,True
1057,TikTok,Entertainment,44.44,3.0,5.0,False
1003,Google Docs,Productivity,7.52,3.0,5.0,True
1049,Spotify,Entertainment,36.28,1.0,5.0,False
1053,Twitch,Entertainment,23.59,2.0,5.0,False
1039,WhatsApp,Social,14.52,1.0,3.0,False
1002,Spotify,Entertainment,59.64,3.0,3.0,False
1049,Twitch,Entertainment,101.03,5.0,5.0,False
1028,Instagram,Social,10.1,2.0,3.0,False
1006,TikTok,Entertainment,3.42,1.0,6.0,False
1004,Slack,Productivity,4.87,2.0,4.0,True
1093,YouTube,Entertainment,22.12,1.0,6.0,False
1030,Netflix,Entertainment,6.16,1.0,4.0,False
1004,Microsoft Teams,Productivity,82.08,2.0,5.0,True
1047,Twitch,Entertainment,23.21,2.0,2.0,False
1084,WhatsApp,Social,49.59,4.0,3.0,False
