user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments
1052,25:26.9,Netflix,Entertainment,10.69,3,4,FALSE,,,
1010,09:08.6,Notion,Productivity,28.02,4,5,TRUE,,,
1005,52:50.3,Microsoft Teams,Productivity,56.41,2,1,TRUE,,,
1020,36:31.9,Notion,Productivity,9.2,0,4,TRUE,,,
1027,20:13.6,TikTok,Entertainment,10.62,3,8,FALSE,,,
1099,03:55.3,Instagram,Social,18.05,5,5,FALSE,,,
1055,47:36.9,Spotify,Entertainment,0.41,0,6,FALSE,,,
1088,31:18.6,Netflix,Entertainment,169.8,2,5,FALSE,,,
1097,15:00.3,WhatsApp,Social,65.7,2,10,FALSE,,,
1074,58:41.9,Microsoft Teams,Productivity,3.94,1,1,TRUE,,,
1096,42:23.6,Camera,Utilities,15.8,5,3,FALSE,,,
1081,26:05.3,Netflix,Entertainment,11.14,0,4,FALSE,,,
1097,09:46.9,Microsoft Teams,Productivity,70.86,2,5,TRUE,,,
1076,53:28.7,Microsoft Teams,Productivity,5.09,1,4,TRUE,,,
1059,37:10.3,Twitch,Entertainment,16.54,1,5,FALSE,,,
1093,20:52.0,Evernote,Productivity,43.43,3,6,TRUE,,,
1076,04:33.7,WhatsApp,Social,61.69,5,6,FALSE,,,
1026,48:15.4,Google Maps,Utilities,0.93,3,5,FALSE,,,
1063,31:57.0,Spotify,Entertainment,100.05,4,2,FALSE,,,
1033,15:38.7,Twitter,Social,21.11,4,6,FALSE,,,
1094,59:20.4,Spotify,Entertainment,37.3,3,5,FALSE,,,
1050,43:02.1,Instagram,Social,10.85,2,4,FALSE,,,
1018,26:43.7,Google Docs,Productivity,1.65,2,5,TRUE,,,
1095,10:25.4,Slack,Productivity,197.71,2,3,TRUE,,,
1023,54:07.1,Microsoft Teams,Productivity,35.09,3,6,TRUE,,,
1046,37:48.8,Netflix,Entertainment,36.4,1,5,FALSE,,,
1017,21:30.4,Evernote,Productivity,15.8,0,6,TRUE,,,
1082,05:12.1,YouTube,Entertainment,94.55,3,6,FALSE,181269,12222,253
1030,48:53.8,Camera,Utilities,33.93,0,10,FALSE,,,
1097,32:35.5,Evernote,Productivity,17.57,1,8,TRUE,,,
1047,16:17.1,Evernote,Productivity,28.15,0,7,TRUE,,,
1011,59:58.8,Netflix,Entertainment,28.13,1,2,FALSE,,,
1072,43:40.5,Notion,Productivity,3.9,1,4,TRUE,,,
1073,27:22.1,Microsoft Teams,Productivity,48.88,1,6,TRUE,,,
1008,11:03.8,Google Docs,Productivity,5.91,2,6,TRUE,,,
1013,54:45.5,Twitch,Entertainment,21.65,4,6,FALSE,,,
1086,38:27.2,Snapchat,Social,36.17,3,2,FALSE,,,
1038,22:08.8,Google Docs,Productivity,33.14,1,3,TRUE,,,
1090,05:50.5,Google Docs,Productivity,95.2,2,5,TRUE,,,
1075,49:32.2,Gmail,Utilities,59.43,5,6,FALSE,,,
1001,33:13.9,Netflix,Entertainment,14.29,1,2,FALSE,,,
1084,16:55.5,WhatsApp,Social,31.32,2,4,FALSE,,,
1043,00:37.2,Spotify,Entertainment,2.22,4,7,FALSE,,,
1091,44:18.9,Slack,Productivity,24.66,3,1,TRUE,,,
1054,28:00.6,Evernote,Productivity,8.56,4,4,TRUE,,,
1023,11:42.2,Twitter,Social,7.67,1,6,FALSE,,,
1026,55:23.9,Slack,Productivity,3.52,1,7,TRUE,,,
1098,39:05.6,Spotify,Entertainment,5.27,0,3,FALSE,,,
1003,22:47.3,Netflix,Entertainment,11.24,2,3,FALSE,,,
1066,06:28.9,Camera,Utilities,21.81,4,3,FALSE,,,
1082,50:10.6,Instagram,Social,7.73,1,4,FALSE,,,
1000,33:52.3,Microsoft Teams,Productivity,33.53,2,7,TRUE,,,
1064,17:33.9,Twitter,Social,16.56,1,2,FALSE,,,
1078,01:15.6,Google Maps,Utilities,18.29,1,8,FALSE,,,
1009,44:57.3,Evernote,Productivity,13.54,0,6,TRUE,,,
1042,28:38.9,Snapchat,Social,52.1,0,6,FALSE,,,
1068,12:20.6,Spotify,Entertainment,17.16,0,6,FALSE,,,
1053,56:02.3,Google Docs,Productivity,4.47,1,3,TRUE,,,
1022,39:43.9,TikTok,Entertainment,34.74,0,10,FALSE,,,
1016,23:25.7,Netflix,Entertainment,18.16,2,5,FALSE,,,
1089,07:07.3,TikTok,Entertainment,7.67,4,7,FALSE,,,
1032,50:49.0,Snapchat,Social,21.91,2,2,FALSE,,,
1089,34:30.7,Google Maps,Utilities,8.44,6,3,FALSE,,,
1076,18:12.4,WhatsApp,Social,27.92,1,6,FALSE,,,
1040,01:54.0,WhatsApp,Social,15.96,2,6,FALSE,,,
1045,45:35.7,Twitter,Social,19.35,2,2,FALSE,,,
1079,29:17.4,Snapchat,Social,0.42,0,8,FALSE,,,
1075,12:59.1,Instagram,Social,29.85,3,4,FALSE,,,
1024,56:40.7,TikTok,Entertainment,97.36,4,9,FALSE,,,
1097,40:22.4,WhatsApp,Social,47.09,3,4,FALSE,,,
1002,24:04.1,Evernote,Productivity,14.51,0,3,TRUE,,,
1037,07:45.8,Facebook,Social,36.23,4,2,FALSE,,,
1019,51:27.4,Instagram,Social,1.85,1,9,FALSE,,,
1013,35:09.1,Gmail,Utilities,4.81,0,3,FALSE,,,
1047,18:50.8,Spotify,Entertainment,25.93,2,6,FALSE,,,
1039,02:32.5,Twitch,Entertainment,7.41,0,8,FALSE,,,
1056,46:14.1,Slack,Productivity,4.6,3,8,TRUE,,,
1072,29:55.8,Camera,Utilities,17.38,1,6,FALSE,,,
1058,13:37.5,Gmail,Utilities,16.75,4,4,FALSE,,,
1089,57:19.1,Chrome,Utilities,17.34,2,8,FALSE,,,
1059,41:00.8,Microsoft Teams,Productivity,9.47,3,2,TRUE,,,
1070,24:42.5,Evernote,Productivity,10.65,0,2,TRUE,,,
1067,08:24.2,Chrome,Utilities,76.56,3,5,FALSE,,,
1000,52:05.8,Camera,Utilities,19.35,3,6,FALSE,,,
1007,35:47.5,Evernote,Productivity,38.63,2,2,TRUE,,,
1084,19:29.2,Google Docs,Productivity,19.65,2,5,TRUE,,,
1014,03:10.9,WhatsApp,Social,20.92,2,7,FALSE,,,
1079,46:52.5,Notion,Productivity,26.49,1,4,TRUE,,,
1053,30:34.2,Chrome,Utilities,46.03,3,3,FALSE,,,
1055,14:15.9,Snapchat,Social,10.79,1,7,FALSE,,,
1076,57:57.6,Spotify,Entertainment,33.82,3,1,FALSE,,,
1075,41:39.2,WhatsApp,Social,81.04,3,7,FALSE,,,
1097,25:20.9,Camera,Utilities,9.44,2,5,FALSE,,,
1042,09:02.6,Google Maps,Utilities,0.76,1,5,FALSE,,,
1025,52:44.3,Twitch,Entertainment,37.23,0,8,FALSE,,,
1040,36:25.9,YouTube,Entertainment,14.63,0,5,FALSE,333347,24805,433
1048,20:07.6,Twitch,Entertainment,5.88,3,4,FALSE,,,
1084,03:49.3,Slack,Productivity,23.58,4,7,TRUE,,,
1081,47:30.9,Chrome,Utilities,61.04,2,4,FALSE,,,
1069,31:12.6,Chrome,Utilities,27.87,1,6,FALSE,,,
1089,14:54.3,Spotify,Entertainment,15.56,1,5,FALSE,,,
1046,58:35.9,Evernote,Productivity,32.23,3,4,TRUE,,,
1073,42:17.6,Google Maps,Utilities,71.93,3,3,FALSE,,,
1079,25:59.3,Spotify,Entertainment,90.01,1,5,FALSE,,,
1086,09:40.9,YouTube,Entertainment,22.27,0,3,FALSE,381846,14949,1878
1076,53:22.7,Evernote,Productivity,72.31,0,8,TRUE,,,
1061,37:04.3,Evernote,Productivity,19.54,0,5,TRUE,,,
1073,20:46.0,Google Maps,Utilities,36.03,0,4,FALSE,,,
1093,04:27.7,Gmail,Utilities,23.44,1,9,FALSE,,,
1099,48:09.4,Evernote,Productivity,59.15,3,5,TRUE,,,
1044,31:51.0,Instagram,Social,30.24,1,1,FALSE,,,
1049,15:32.7,Instagram,Social,6.35,1,6,FALSE,,,
1060,59:14.4,Netflix,Entertainment,34.05,1,2,FALSE,,,
1000,42:56.1,Google Docs,Productivity,4.19,1,7,TRUE,,,
1010,26:37.7,Notion,Productivity,69.13,4,5,TRUE,,,
1038,10:19.4,Slack,Productivity,63.85,1,6,TRUE,,,
1070,54:01.1,Slack,Productivity,7,3,2,TRUE,,,
1075,37:42.8,Chrome,Utilities,4.89,0,4,FALSE,,,
1049,21:24.4,Snapchat,Social,35.53,2,8,FALSE,,,
1094,05:06.1,Evernote,Productivity,0.42,1,5,TRUE,,,
1047,48:47.8,Instagram,Social,12.89,2,7,FALSE,,,
1003,32:29.4,Twitch,Entertainment,22.95,1,8,FALSE,,,
1028,16:11.1,Facebook,Social,70.61,1,4,FALSE,,,
1055,59:52.8,TikTok,Entertainment,8.72,4,7,FALSE,,,
1004,43:34.5,Chrome,Utilities,16.84,5,4,FALSE,,,
1034,27:16.1,Netflix,Entertainment,21.1,6,8,FALSE,,,
1007,10:57.8,Microsoft Teams,Productivity,0.4,3,1,TRUE,,,
1035,54:39.5,YouTube,Entertainment,46.51,6,3,FALSE,63307,5217,438
1010,38:21.2,Twitter,Social,70.58,2,6,FALSE,,,
1041,22:02.8,Google Docs,Productivity,3.9,1,6,TRUE,,,
1043,05:44.5,Twitch,Entertainment,3.28,0,3,FALSE,,,
1002,49:26.2,Camera,Utilities,5.6,2,2,FALSE,,,
1026,33:07.9,Netflix,Entertainment,2.82,3,7,FALSE,,,
1016,16:49.5,Google Docs,Productivity,19.93,1,2,TRUE,,,
1096,00:31.2,Weather,Utilities,30.15,6,6,FALSE,,,
1068,44:12.9,Google Docs,Productivity,46.55,1,5,TRUE,,,
1079,27:54.6,Spotify,Entertainment,1.33,1,9,FALSE,,,
1014,11:36.2,Google Docs,Productivity,8.23,1,8,TRUE,,,
1066,55:17.9,YouTube,Entertainment,10.44,1,3,FALSE,3209,225,59
1050,38:59.6,Microsoft Teams,Productivity,15.19,5,5,TRUE,,,
1093,22:41.3,Chrome,Utilities,88.22,5,3,FALSE,,,
1041,06:22.9,Evernote,Productivity,26.39,0,4,TRUE,,,
1092,50:04.6,TikTok,Entertainment,41.35,3,6,FALSE,,,
1088,33:46.3,Spotify,Entertainment,37.72,1,7,FALSE,,,
1074,17:27.9,YouTube,Entertainment,75.48,0,6,FALSE,450218,11161,2165
1093,01:09.6,Evernote,Productivity,15.42,1,3,TRUE,,,
1034,44:51.3,Instagram,Social,4.35,0,3,FALSE,,,
1094,28:32.9,Notion,Productivity,22.89,0,6,TRUE,,,
1053,12:14.6,TikTok,Entertainment,2.35,2,4,FALSE,,,
1027,55:56.3,Weather,Utilities,9.25,3,5,FALSE,,,
1060,39:37.9,Camera,Utilities,127.04,2,5,FALSE,,,
1044,23:19.7,Google Maps,Utilities,75.71,1,3,FALSE,,,
1070,07:01.3,Slack,Productivity,51.87,3,5,TRUE,,,
1059,50:43.0,Chrome,Utilities,10.04,5,8,FALSE,,,
1069,34:24.7,Chrome,Utilities,5.94,3,4,FALSE,,,
1017,18:06.4,WhatsApp,Social,7.55,0,6,FALSE,,,
1071,01:48.0,Gmail,Utilities,3.7,5,8,FALSE,,,
1041,45:29.7,Snapchat,Social,14.14,3,6,FALSE,,,
1054,29:11.4,Twitter,Social,39.31,0,7,FALSE,,,
1013,12:53.1,Slack,Productivity,8.75,3,2,TRUE,,,
1000,56:34.7,Gmail,Utilities,163.03,2,2,FALSE,,,
1027,40:16.4,TikTok,Entertainment,15.52,1,7,FALSE,,,
1055,23:58.1,Netflix,Entertainment,21.32,3,8,FALSE,,,
1043,07:39.8,TikTok,Entertainment,22.95,1,5,FALSE,,,
1084,51:21.4,Twitch,Entertainment,96.19,3,5,FALSE,,,
1046,35:03.1,Twitter,Social,29.43,1,6,FALSE,,,
1057,18:44.8,Twitch,Entertainment,6.56,0,3,FALSE,,,
1010,02:26.4,Twitter,Social,0.49,1,5,FALSE,,,
1099,46:08.1,Chrome,Utilities,20.6,1,5,FALSE,,,
1095,29:49.8,Slack,Productivity,20.1,1,3,TRUE,,,
1088,13:31.5,Chrome,Utilities,0.37,1,12,FALSE,,,
1004,57:13.1,Camera,Utilities,5.22,4,7,FALSE,,,
1064,40:54.8,YouTube,Entertainment,6.71,1,7,FALSE,487133,43407,2391
1029,24:36.5,WhatsApp,Social,20.49,3,3,FALSE,,,
1010,08:18.2,Notion,Productivity,51.47,3,6,TRUE,,,
1059,51:59.8,Gmail,Utilities,20.07,0,3,FALSE,,,
1084,35:41.5,Facebook,Social,22.43,2,10,FALSE,,,
1054,19:23.2,Twitch,Entertainment,19.75,1,3,FALSE,,,
1027,03:04.9,Slack,Productivity,4.72,1,5,TRUE,,,
1087,46:46.5,Camera,Utilities,55.96,1,3,FALSE,,,
1072,30:28.2,YouTube,Entertainment,3.29,4,2,FALSE,286623,18960,388
1055,14:09.9,Netflix,Entertainment,60.09,2,4,FALSE,,,
1024,57:51.6,Camera,Utilities,11.14,2,8,FALSE,,,
1042,41:33.2,Twitter,Social,26.7,2,7,FALSE,,,
1099,25:14.9,Spotify,Entertainment,22,2,5,FALSE,,,
1100,08:56.6,Slack,Productivity,72.07,5,2,TRUE,,,
1089,52:38.3,Spotify,Entertainment,54.33,0,6,FALSE,,,
1010,36:19.9,Slack,Productivity,36.56,2,5,TRUE,,,
1095,20:01.6,Snapchat,Social,3,1,4,FALSE,,,
1078,03:43.3,WhatsApp,Social,12.56,6,4,FALSE,,,
1024,47:24.9,Google Maps,Utilities,48.16,2,8,FALSE,,,
1009,31:06.6,Google Maps,Utilities,31.69,4,3,FALSE,,,
1080,14:48.3,Gmail,Utilities,11.8,1,6,FALSE,,,
1045,58:29.9,Facebook,Social,12.88,1,9,FALSE,,,
1071,42:11.6,Spotify,Entertainment,2.76,4,7,FALSE,,,
1017,25:53.3,Twitter,Social,7.9,2,3,FALSE,,,
1051,09:34.9,Evernote,Productivity,33.37,1,6,TRUE,,,
1032,53:16.7,Instagram,Social,2.12,6,3,FALSE,,,
1078,36:58.3,Microsoft Teams,Productivity,32,3,7,TRUE,,,
1006,20:40.0,Netflix,Entertainment,38.26,3,5,FALSE,,,
1027,04:21.7,Notion,Productivity,41.44,3,4,TRUE,,,
1062,48:03.4,Google Maps,Utilities,35.1,2,6,FALSE,,,
1041,31:45.0,Chrome,Utilities,9.04,5,4,FALSE,,,
1091,15:26.7,YouTube,Entertainment,0.61,3,10,FALSE,408799,14680,2842
1073,59:08.4,Notion,Productivity,48.78,1,2,TRUE,,,
1039,42:50.1,Microsoft Teams,Productivity,3.37,2,5,TRUE,,,
1076,26:31.7,YouTube,Entertainment,5.1,2,4,FALSE,107619,6753,1214
1043,10:13.4,Gmail,Utilities,23.58,2,6,FALSE,,,
1072,53:55.1,Notion,Productivity,215.94,3,6,TRUE,,,
1078,37:36.8,Chrome,Utilities,30.26,2,9,FALSE,,,
1006,21:18.4,Camera,Utilities,7.31,0,3,FALSE,,,
1018,05:00.1,Slack,Productivity,87.32,1,7,TRUE,,,
1052,48:41.8,Facebook,Social,22.95,0,4,FALSE,,,
1054,32:23.4,Netflix,Entertainment,5.52,1,5,FALSE,,,
1038,16:05.1,TikTok,Entertainment,102.93,3,2,FALSE,,,
1081,59:46.8,WhatsApp,Social,4.32,3,4,FALSE,,,
1053,43:28.5,Twitch,Entertainment,108.23,2,5,FALSE,,,
1071,27:10.1,Chrome,Utilities,14.08,4,9,FALSE,,,
1013,10:51.8,YouTube,Entertainment,23.69,3,8,FALSE,279662,17743,2353
1070,54:33.5,Spotify,Entertainment,31.1,1,3,FALSE,,,
1006,38:15.2,Twitter,Social,11.16,1,8,FALSE,,,
1047,21:56.8,WhatsApp,Social,20.69,2,8,FALSE,,,
1042,05:38.5,Gmail,Utilities,16.48,3,3,FALSE,,,
1045,49:20.2,Netflix,Entertainment,8.89,2,7,FALSE,,,
1043,33:01.9,Microsoft Teams,Productivity,2.5,0,8,TRUE,,,
1015,16:43.5,Gmail,Utilities,0.88,4,2,FALSE,,,
1034,00:25.2,Instagram,Social,1.65,1,4,FALSE,,,
1017,44:06.9,Twitter,Social,6.19,3,3,FALSE,,,
1050,27:48.6,TikTok,Entertainment,2.14,4,2,FALSE,,,
1061,11:30.2,Microsoft Teams,Productivity,101.56,1,6,TRUE,,,
1021,55:11.9,Snapchat,Social,36.34,4,4,FALSE,,,
1034,38:53.6,Chrome,Utilities,6.6,3,8,FALSE,,,
1027,22:35.3,Microsoft Teams,Productivity,30.97,0,4,TRUE,,,
1060,06:16.9,WhatsApp,Social,5.8,0,4,FALSE,,,
1069,49:58.6,Spotify,Entertainment,20.18,4,5,FALSE,,,
1026,33:40.3,Gmail,Utilities,1.22,2,5,FALSE,,,
1018,17:21.9,Weather,Utilities,11.22,0,5,FALSE,,,
1092,01:03.6,Spotify,Entertainment,1.16,1,2,FALSE,,,
1062,44:45.3,Camera,Utilities,28.21,3,6,FALSE,,,
1020,28:26.9,Chrome,Utilities,49.68,1,3,FALSE,,,
1008,12:08.6,Facebook,Social,2.11,1,2,FALSE,,,
1068,55:50.3,Camera,Utilities,98.61,1,4,FALSE,,,
1022,39:31.9,Google Docs,Productivity,9.64,2,4,TRUE,,,
1034,23:13.7,Snapchat,Social,25.48,2,4,FALSE,,,
1005,06:55.3,Netflix,Entertainment,22.18,0,4,FALSE,,,
1049,50:37.0,TikTok,Entertainment,10.37,1,10,FALSE,,,
1002,34:18.7,YouTube,Entertainment,37.25,1,2,FALSE,86651,1442,532
1003,18:00.4,YouTube,Entertainment,4.52,1,7,FALSE,181742,15139,3100
1051,01:42.0,WhatsApp,Social,14.96,2,6,FALSE,,,
1047,45:23.7,Evernote,Productivity,47.72,1,11,TRUE,,,
1100,29:05.4,Chrome,Utilities,19.07,2,4,FALSE,,,
1091,12:47.1,Instagram,Social,77.75,4,3,FALSE,,,
1008,56:28.7,Evernote,Productivity,0.48,0,3,TRUE,,,
1058,40:10.4,Google Maps,Utilities,16.43,1,2,FALSE,,,
1041,23:52.1,Gmail,Utilities,2.17,1,6,FALSE,,,
1037,07:33.8,TikTok,Entertainment,27.9,2,3,FALSE,,,
1051,51:15.4,Google Maps,Utilities,81.26,0,4,FALSE,,,
1044,34:57.1,Snapchat,Social,30.06,3,5,FALSE,,,
1041,18:38.8,Snapchat,Social,11.75,2,6,FALSE,,,
1072,02:20.4,Gmail,Utilities,70.76,4,5,FALSE,,,
1094,46:02.1,Twitter,Social,39.28,2,6,FALSE,,,
1067,29:43.8,TikTok,Entertainment,21.68,2,6,FALSE,,,
1016,13:25.5,Evernote,Productivity,82.88,0,5,TRUE,,,
1008,57:07.1,Evernote,Productivity,12.65,1,3,TRUE,,,
1020,40:48.8,Spotify,Entertainment,1.58,6,4,FALSE,,,
1092,24:30.5,Google Docs,Productivity,17.14,3,3,TRUE,,,
1060,08:12.2,Gmail,Utilities,34.36,2,5,FALSE,,,
1052,51:53.8,Facebook,Social,38.6,2,5,FALSE,,,
1058,35:35.5,Facebook,Social,0.98,5,2,FALSE,,,
1078,19:17.2,Google Docs,Productivity,50.57,4,4,TRUE,,,
1092,02:58.9,Instagram,Social,34.78,3,3,FALSE,,,
1041,46:40.5,Gmail,Utilities,25.64,3,7,FALSE,,,
1032,30:22.2,Netflix,Entertainment,36.92,3,6,FALSE,,,
1004,14:03.9,Google Docs,Productivity,4.51,1,2,TRUE,,,
1026,57:45.6,Google Docs,Productivity,23.45,0,9,TRUE,,,
1038,41:27.2,Facebook,Social,38.99,2,9,FALSE,,,
1065,25:08.9,YouTube,Entertainment,25.25,3,3,FALSE,176426,5948,2531
1042,08:50.6,Google Docs,Productivity,8.68,2,1,TRUE,,,
1010,52:32.3,Google Docs,Productivity,28.49,0,2,TRUE,,,
1040,36:13.9,Twitter,Social,17.27,3,3,FALSE,,,
1079,19:55.6,YouTube,Entertainment,1.18,3,8,FALSE,304176,19432,1613
1030,03:37.3,Chrome,Utilities,62.49,0,7,FALSE,,,
1051,47:18.9,Facebook,Social,15.81,5,7,FALSE,,,
1021,31:00.6,Gmail,Utilities,24.9,2,4,FALSE,,,
1032,14:42.3,Twitter,Social,3.37,1,5,FALSE,,,
1054,58:23.9,Facebook,Social,16.84,5,3,FALSE,,,
1063,42:05.6,Camera,Utilities,24.29,3,5,FALSE,,,
1005,25:47.3,Evernote,Productivity,9.39,5,5,TRUE,,,
1060,09:28.9,WhatsApp,Social,6.97,1,3,FALSE,,,
1051,53:10.7,Weather,Utilities,10.18,1,6,FALSE,,,
1033,36:52.3,Instagram,Social,76.82,3,7,FALSE,,,
1087,20:34.0,Gmail,Utilities,20.88,4,3,FALSE,,,
1092,04:15.7,Chrome,Utilities,49.9,4,3,FALSE,,,
1051,47:57.4,YouTube,Entertainment,3.9,3,6,FALSE,204475,14502,3115
1088,31:39.0,Google Docs,Productivity,1.73,1,5,TRUE,,,
1001,15:20.7,Gmail,Utilities,2.51,3,6,FALSE,,,
1048,59:02.4,Evernote,Productivity,42.75,5,4,TRUE,,,
1056,42:44.1,Netflix,Entertainment,4.78,1,6,FALSE,,,
1031,26:25.7,Spotify,Entertainment,37.37,0,7,FALSE,,,
1096,10:07.4,Google Docs,Productivity,37.53,1,9,TRUE,,,
1021,53:49.1,Slack,Productivity,20.11,4,8,TRUE,,,
1035,37:30.8,Twitter,Social,37.94,0,1,FALSE,,,
1062,21:12.4,Twitch,Entertainment,34.21,1,7,FALSE,,,
1030,04:54.1,Slack,Productivity,16.96,2,4,TRUE,,,
1043,48:35.8,Camera,Utilities,17.69,2,2,FALSE,,,
1084,32:17.4,Google Docs,Productivity,21.83,0,6,TRUE,,,
1098,15:59.1,Spotify,Entertainment,30.34,2,2,FALSE,,,
1083,59:40.8,Facebook,Social,7.84,2,4,FALSE,,,
1041,43:22.5,Slack,Productivity,5.36,4,6,TRUE,,,
1077,27:04.1,Chrome,Utilities,14.29,4,7,FALSE,,,
1037,10:45.8,Evernote,Productivity,39.79,2,4,TRUE,,,
1006,54:27.5,Gmail,Utilities,97.46,1,2,FALSE,,,
1057,38:09.2,Netflix,Entertainment,15.72,1,7,FALSE,,,
1046,21:50.8,Instagram,Social,9.57,2,4,FALSE,,,
1066,05:32.5,Camera,Utilities,6.52,3,5,FALSE,,,
1054,49:14.2,Netflix,Entertainment,24.05,2,5,FALSE,,,
1004,32:55.9,Microsoft Teams,Productivity,0.02,0,3,TRUE,,,
1056,16:37.5,Spotify,Entertainment,15.85,2,4,FALSE,,,
1082,00:19.2,Chrome,Utilities,18.14,1,2,FALSE,,,
1036,44:00.9,Instagram,Social,21.63,2,4,FALSE,,,
1053,27:42.6,TikTok,Entertainment,47.86,1,2,FALSE,,,
1093,11:24.2,YouTube,Entertainment,59.81,1,4,FALSE,299061,6480,3536
1092,55:05.9,Chrome,Utilities,50.92,3,1,FALSE,,,
1079,38:47.6,Facebook,Social,89.68,1,1,FALSE,,,
1064,22:29.3,Weather,Utilities,4.19,1,8,FALSE,,,
1059,06:10.9,Evernote,Productivity,38.47,1,7,TRUE,,,
1007,49:52.6,Gmail,Utilities,16.51,1,6,FALSE,,,
1046,33:34.3,Camera,Utilities,34.77,4,3,FALSE,,,
1049,17:15.9,Netflix,Entertainment,40.79,3,8,FALSE,,,
1029,00:57.6,Evernote,Productivity,2.03,1,5,TRUE,,,
1044,44:39.3,Weather,Utilities,9.18,1,9,FALSE,,,
1044,28:20.9,Camera,Utilities,7.55,2,1,FALSE,,,
1041,12:02.6,Slack,Productivity,45.9,5,9,TRUE,,,
1004,55:44.3,Google Docs,Productivity,38.27,3,8,TRUE,,,
1001,39:25.9,Google Maps,Utilities,11.29,2,6,FALSE,,,
1093,23:07.7,Microsoft Teams,Productivity,12.84,3,2,TRUE,,,
1073,06:49.3,Spotify,Entertainment,48.39,4,4,FALSE,,,
1049,50:31.0,Camera,Utilities,4.61,0,6,FALSE,,,
1021,34:12.7,Snapchat,Social,18.06,2,7,FALSE,,,
1071,17:54.4,Snapchat,Social,13.89,3,4,FALSE,,,
1053,01:36.0,Netflix,Entertainment,3.29,1,4,FALSE,,,
1080,45:17.7,WhatsApp,Social,1.98,2,9,FALSE,,,
1076,28:59.4,Twitter,Social,1.89,1,1,FALSE,,,
1080,12:41.1,Facebook,Social,1.57,1,9,FALSE,,,
1047,56:22.7,Instagram,Social,7.89,3,4,FALSE,,,
1072,40:04.4,Twitch,Entertainment,32.59,2,3,FALSE,,,
1058,23:46.1,Twitch,Entertainment,47.5,1,5,FALSE,,,
1026,07:27.7,Chrome,Utilities,95.09,0,3,FALSE,,,
1000,51:09.4,Netflix,Entertainment,24.14,1,2,FALSE,,,
1086,34:51.1,Twitch,Entertainment,17.1,2,7,FALSE,,,
1014,18:32.8,Slack,Productivity,11.08,4,2,TRUE,,,
1043,02:14.4,Weather,Utilities,103.86,4,4,FALSE,,,
1056,45:56.1,Snapchat,Social,78.62,3,7,FALSE,,,
1029,29:37.8,Evernote,Productivity,10.46,2,9,TRUE,,,
1098,13:19.5,Google Docs,Productivity,8.34,1,8,TRUE,,,
1001,57:01.1,Google Docs,Productivity,7.79,1,4,TRUE,,,
1067,40:42.8,Google Maps,Utilities,35.05,3,6,FALSE,,,
1017,24:24.5,Facebook,Social,0.21,3,4,FALSE,,,
1070,08:06.2,Netflix,Entertainment,19.68,0,4,FALSE,,,
1029,51:47.8,Google Docs,Productivity,43.31,2,2,TRUE,,,
1089,35:29.5,WhatsApp,Social,55.42,2,8,FALSE,,,
1035,19:11.2,Google Docs,Productivity,50.81,3,5,TRUE,,,
1080,02:52.9,Snapchat,Social,108.19,1,1,FALSE,,,
1040,46:34.5,Google Maps,Utilities,68.88,0,5,FALSE,,,
1067,30:16.2,Slack,Productivity,4.8,2,10,TRUE,,,
1052,13:57.9,Evernote,Productivity,5.36,3,4,TRUE,,,
1081,57:39.6,Instagram,Social,28.95,1,4,FALSE,,,
1044,41:21.2,Evernote,Productivity,3.49,1,6,TRUE,,,
1081,25:02.9,Netflix,Entertainment,2.01,0,7,FALSE,,,
1073,08:44.6,Facebook,Social,6.44,4,4,FALSE,,,
1032,52:26.2,Spotify,Entertainment,87.66,0,2,FALSE,,,
1077,36:07.9,Twitter,Social,74.06,1,3,FALSE,,,
1017,19:49.6,YouTube,Entertainment,34.6,0,6,FALSE,233813,10691,3086
1051,03:31.3,Slack,Productivity,7.05,1,10,TRUE,,,
1089,47:12.9,Weather,Utilities,31.88,2,5,FALSE,,,
1024,30:54.6,Google Docs,Productivity,22.54,1,4,TRUE,,,
1021,14:36.3,Microsoft Teams,Productivity,6.53,1,3,TRUE,,,
1008,58:17.9,WhatsApp,Social,30.56,0,1,FALSE,,,
1028,41:59.6,Gmail,Utilities,7.03,2,8,FALSE,,,
1035,25:41.3,Snapchat,Social,47.62,0,5,FALSE,,,
1029,09:22.9,WhatsApp,Social,28.67,4,5,FALSE,,,
1076,53:04.7,Twitch,Entertainment,22.65,2,5,FALSE,,,
1056,36:46.3,Twitter,Social,139.43,2,5,FALSE,,,
1010,20:28.0,WhatsApp,Social,5.56,2,5,FALSE,,,
1049,04:09.7,Instagram,Social,22.09,3,2,FALSE,,,
1039,47:51.4,Snapchat,Social,10.43,4,4,FALSE,,,
1058,31:33.0,Notion,Productivity,11.75,2,3,TRUE,,,
1054,15:14.7,Facebook,Social,15.69,3,5,FALSE,,,
1089,58:56.4,Weather,Utilities,20.2,2,6,FALSE,,,
1010,42:38.1,Snapchat,Social,81.9,2,7,FALSE,,,
1000,26:19.7,Facebook,Social,10.54,3,5,FALSE,,,
1018,10:01.4,Weather,Utilities,61.15,1,4,FALSE,,,
1047,53:43.1,Microsoft Teams,Productivity,43.05,2,5,TRUE,,,
1086,37:24.7,Instagram,Social,14.63,2,4,FALSE,,,
1077,21:06.4,Slack,Productivity,23.58,2,4,TRUE,,,
